序号,年龄,年级,专业,性别,家庭所在地,家庭经济情况,学习成绩,对待体育活动的态度,认知,人际,情感,公正,节制,超越,积极心理品质得分,剧烈运动天数,剧烈运动单日分钟数,每周剧烈MET,适度运动天数,适度运动单日分钟数,每周适度MET,步行天数,步行单日分钟数,每周步行MET,总MET,总天数,"运动强度
1轻2中3强",工作日久坐分钟数,IPAQ_8,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
305,18.0,2021,工,1,1,3,3,2,3.33,3.9,3.73,3.33,3.0,3.3,3.77,3,30,720.0,4,20,320.0,7,30,693.0,1733.0,14,3,240.0,跑步,5,4,4,4,4,3,3,2,2,5,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,2,5,4,4,5,5,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,4,3,3,3,4,4,4,4,4
306,20.0,20,工,2,2,3,3,2,1.92,2.3,1.73,2.0,2.2,2.0,2.29,2,20,320.0,5,60,1200.0,7,60,1386.0,2906.0,14,2,480.0,跑步，羽毛球,4,2,2,2,2,3,2,3,3,2,2,2,3,2,3,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,2,4,3,3,2,2,2,3,2,3,2,2,3,2,2,3,3,2
307,21.0,大三,工,2,2,3,3,1,1.75,2.4,2.18,2.89,2.7,1.9,2.53,3,40,960.0,5,40,800.0,0,0,0.0,1760.0,8,3,480.0,减肥健身,3,3,2,3,2,1,3,3,4,3,1,3,1,1,2,2,3,4,4,1,2,2,1,2,2,3,3,4,1,2,4,3,1,3,1,2,2,3,3,2,2,3,4,1,4,4,4,4,1,2,1,4,3,4,4,3,3,2,2,3,3,1
308,19.0,2020,管理,2,1,3,3,2,2.08,2.1,1.82,2.22,2.3,2.2,2.34,0,0,0.0,0,0,0.0,7,30,693.0,693.0,7,2,180.0,跑步啦啦操,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,2,2,3,3,3,2,3,2,3,3,3,2,2,1,2,2,2,2,2,1,1,2,2,3,3,4,4,2,1,2,2,2,2,3,3,2,3,2,3,2,3,3,2,2,2,1,1
310,21.0,2018级本科生,工,1,1,4,1,1,1.42,1.8,1.64,2.0,2.0,2.2,2.06,2,40,640.0,5,30,600.0,7,30,693.0,1933.0,14,2,600.0,羽毛球，乒乓球，健身房锻炼,1,2,3,2,2,1,2,2,2,4,1,1,3,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,3,2,2,2,1,2,2,2,4,2,4,2,1,3,3,4,2,2,3,4,4,1
311,21.0,2020,工,2,1,3,2,2,1.75,1.7,2.0,1.78,1.8,1.7,2.03,0,0,0.0,0,0,0.0,7,30,693.0,693.0,7,2,480.0,健美操,4,1,2,1,2,2,2,2,3,2,2,3,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
312,19.0,2020,管理,1,2,3,3,1,3.25,1.8,1.91,1.78,1.5,1.6,2.26,3,45,1080.0,7,30,840.0,7,30,693.0,2613.0,17,3,480.0,跑步,5,2,3,1,1,5,3,2,2,2,1,1,1,5,2,3,3,2,3,1,1,3,5,3,2,4,2,3,5,1,3,1,2,2,5,1,1,1,2,2,1,1,1,5,3,3,3,1,1,4,1,1,1,3,1,1,1,3,1,3,3,1
313,25.321663419268827,博二,管理,1,2,3,2,1,1.58,2.2,2.0,1.44,2.2,1.5,2.11,3,20,480.0,0,0,0.0,7,50,1155.0,1635.0,10,3,480.0,健身，慢跑,3,1,4,2,1,1,1,3,3,3,2,3,2,2,2,2,3,1,2,1,5,2,2,2,4,2,3,4,2,2,4,2,2,3,2,2,2,2,2,2,2,2,2,2,1,3,2,3,3,2,1,1,1,3,1,1,2,1,2,1,1,1
314,20.0,2020,管理,2,2,2,2,2,1.67,1.6,1.82,1.22,1.8,1.5,1.84,0,0,0.0,0,0,0.0,7,45,1040.0,1040.0,7,2,500.0,走路,3,3,2,2,2,2,2,2,2,2,1,1,3,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,3,2,2,3,1,1,1,1,2,2,2,1,2,1,2,1,2,1,2,1,1,2,1,2,1,2,2,4,2,2,2,2
315,25.0,研三,管理,2,2,3,2,1,2.33,1.7,2.09,1.78,1.9,2.1,2.23,0,0,0.0,0,0,0.0,7,30,693.0,693.0,7,2,400.0,跑步,4,2,2,1,1,3,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,3,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,2,2,3,2,2,3,3,2,2,2,2,3,2,1,1,2,2,4,2,2,2,3,3,2
316,25.0,21级,管理,1,2,3,2,2,1.83,2.0,2.18,1.78,1.7,1.8,2.06,0,0,0.0,0,0,0.0,7,60,1386.0,1386.0,7,2,480.0,跳绳,2,2,2,2,3,3,1,2,3,1,2,2,1,2,1,3,3,3,2,1,3,2,1,2,2,1,1,2,3,1,3,2,3,2,2,1,1,1,1,2,2,2,2,3,2,3,3,3,3,3,2,2,2,2,2,1,2,3,2,2,3,2
318,19.0,2020,管理,1,2,3,3,1,1.75,1.9,1.91,2.0,2.5,1.5,2.13,4,30,960.0,7,30,840.0,6,30,594.0,2394.0,17,3,600.0,乒乓球,2,2,2,1,2,2,2,3,2,2,1,1,2,2,2,3,2,1,4,2,3,1,1,1,2,4,3,2,2,2,3,2,1,4,2,1,2,2,2,2,2,1,2,3,2,2,3,3,2,2,1,1,2,3,1,4,2,4,2,1,2,5
320,23.0,2021,管理,1,2,2,3,1,1.67,1.8,1.91,1.89,2.0,1.9,2.03,0,0,0.0,0,0,0.0,5,25,413.0,413.0,5,1,500.0,乒乓球,3,1,2,2,2,2,2,1,1,1,1,3,3,2,2,3,3,3,2,2,3,2,1,1,2,2,3,2,2,2,2,2,2,4,3,2,2,2,1,2,2,2,1,2,1,1,2,2,4,3,2,1,1,2,2,3,2,2,2,2,2,2
321,22.0,研一,管理,2,2,3,3,2,2.25,1.6,1.73,1.44,2.0,1.8,2.05,0,0,0.0,3,15,180.0,7,30,693.0,873.0,10,2,480.0,跑步，打羽毛球,4,3,2,1,1,2,2,1,3,1,1,1,3,2,3,3,3,1,2,2,3,2,1,3,1,3,2,2,1,2,4,1,2,4,2,1,1,1,1,2,4,2,3,3,2,3,3,3,2,4,1,2,1,3,1,1,1,1,1,2,2,2
322,25.0,2020级,工,1,2,3,2,2,2.33,1.9,2.45,2.0,2.3,2.4,2.5,0,0,0.0,5,30,600.0,7,60,1386.0,1986.0,12,2,480.0,羽毛球、篮球、散步,4,2,2,2,1,3,2,2,2,3,2,3,3,2,3,3,3,3,2,3,3,3,2,3,2,2,2,2,2,2,4,3,2,4,4,2,3,2,2,2,3,2,2,3,2,2,2,2,3,3,2,2,2,2,3,3,2,2,3,3,3,3
323,19.0,2020,管理,1,2,2,2,1,1.08,1.3,1.36,1.11,2.0,1.2,1.48,0,0,0.0,4,30,480.0,7,180,3123.897169601935,3603.897169601935,11,3,600.0,跑步,2,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,4,2,2,2,1,1,1,1,2,1,2,1,1,4,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,2,2,3,1,1,1,1
325,19.0,2020,文,2,2,3,3,2,2.5,2.0,2.27,2.0,1.5,2.8,2.48,2,30,480.0,7,30,840.0,7,30,693.0,2013.0,16,2,480.0,跑步跳绳,3,2,4,1,2,3,2,3,2,3,1,1,3,3,3,2,3,2,4,2,2,3,3,3,3,3,2,2,3,3,3,1,2,2,3,3,3,1,1,3,4,2,2,3,3,2,4,3,3,3,1,1,2,2,1,1,2,4,3,4,4,2
327,17.0,大一,理,2,2,3,3,3,1.33,1.4,1.27,1.67,1.4,1.0,1.52,7,30,1680.0,5,60,1200.0,7,70,1617.0,4497.0,19,3,480.0,跑步,3,3,1,1,2,2,3,2,1,1,1,1,3,1,2,2,2,3,1,1,2,1,1,1,1,3,4,4,1,1,3,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
328,24.0,wan'er,工,1,1,3,2,1,3.33,2.7,2.64,2.44,2.7,3.3,3.21,1,40,320.0,1,30,120.0,7,30,693.0,1133.0,9,2,480.0,羽毛球,4,2,4,2,2,4,3,3,2,4,2,2,4,4,4,2,4,2,3,4,4,4,4,4,3,4,3,4,4,4,3,2,4,5,4,4,4,2,2,3,3,3,3,4,3,4,4,3,4,4,2,2,4,2,2,1,3,2,3,3,4,4
329,19.0,2020,工,2,2,3,3,2,2.0,1.7,1.91,1.89,2.3,1.8,2.18,3,15,360.0,5,30,600.0,5,30,495.0,1455.0,13,2,480.0,骑车,3,2,2,1,1,2,2,2,3,2,1,2,3,1,2,2,2,2,2,2,3,2,2,2,2,3,2,3,3,3,4,2,3,3,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3
330,19.0,2020级,工,2,2,4,3,1,1.75,1.7,1.64,2.33,2.1,1.7,2.03,4,60,1920.0,2,30,240.0,7,120,2772.0,4932.0,13,3,600.0,跑步 打羽毛球,4,3,1,1,2,1,2,1,2,1,2,3,2,1,2,2,2,2,3,1,3,1,1,1,1,4,3,2,1,2,3,2,1,3,2,1,1,3,2,2,3,2,2,3,1,3,3,2,2,3,2,3,1,2,2,2,2,2,1,3,3,2
331,22.0,21级,管理,2,2,3,2,3,2.08,1.8,1.82,1.89,2.5,2.1,2.23,0,0,0.0,0,0,0.0,7,60,1386.0,1386.0,7,2,180.0,瑜伽,4,2,3,2,2,2,2,1,1,2,1,1,1,1,2,1,2,3,2,1,3,2,1,2,2,3,2,3,3,2,3,2,3,4,4,2,3,2,2,2,2,2,1,3,1,1,1,2,3,5,2,2,2,4,2,1,2,2,3,3,4,4
332,25.0,研一,管理,2,1,3,3,1,2.83,2.6,2.82,2.89,3.0,2.6,3.06,6,100,3606.007256568295,6,30,720.0,7,30,693.0,5019.007256568295,19,3,480.0,无氧 跑步 椭圆机,5,3,3,2,1,2,3,2,3,2,1,2,2,2,4,4,3,3,3,2,3,3,3,4,3,5,3,4,4,5,4,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
333,21.0,2019级,工,2,1,4,1,1,1.75,1.8,1.45,2.22,2.6,1.9,2.16,0,0,0.0,5,40,800.0,7,60,1386.0,2186.0,12,2,480.0,羽毛球，跑步，走路,3,2,2,1,2,1,2,1,3,2,1,1,3,1,3,3,2,2,4,1,3,2,1,3,2,2,1,3,1,1,3,1,1,3,1,2,1,1,3,2,3,3,3,3,2,4,4,3,3,3,3,2,2,3,3,3,1,1,1,2,2,3
335,22.0,研一,管理,2,2,3,2,3,2.08,1.8,1.27,1.67,1.8,2.1,2.02,0,0,0.0,5,30,600.0,7,30,693.0,1293.0,12,2,500.0,走路,3,2,2,1,1,3,3,2,2,2,1,1,3,2,2,2,2,2,3,2,3,3,2,3,2,3,3,2,3,2,3,2,1,3,2,2,1,2,2,1,2,1,2,2,1,2,2,2,3,2,1,2,2,2,1,1,1,1,1,3,3,2
336,21.0,研一,管理,1,2,3,3,2,2.42,2.4,2.09,2.33,2.1,2.1,2.47,3,25,600.0,3,30,360.0,7,50,1155.0,2115.0,13,3,300.0,跑步,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,2,2,2,3,3,3,2,2,2,3,3,3,3,2,2,2,3,3,3,3,2,2,2,2
337,22.0,研一,管理,2,1,4,2,1,1.75,1.7,1.55,1.78,1.9,1.2,1.85,3,30,720.0,7,50,1400.0,7,45,1040.0,3160.0,17,3,480.0,快走、跑步、瑜伽,2,2,3,1,1,1,2,2,2,1,1,1,3,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,1,2,2,1,1,1,3,2,2,2,2,2,1,2,2,3,2,3,2,3,2,2,2,1,1,1
338,21.0,研一,管理,1,2,3,3,1,1.58,1.1,1.27,1.22,1.3,0.9,1.39,1,60,480.0,0,0,0.0,7,20,462.0,942.0,8,2,480.0,篮球 羽毛球,2,1,1,1,1,3,1,1,1,1,1,1,3,1,3,1,3,3,2,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1
339,23.0,研一,管理,2,2,3,2,2,2.5,2.0,2.09,2.0,2.7,2.1,2.53,0,0,0.0,5,20,400.0,3,20,198.0,598.0,8,2,180.0,羽毛球,4,3,4,2,2,2,3,2,3,2,2,3,3,3,2,2,2,2,2,2,3,3,2,2,2,3,2,2,3,2,3,2,2,4,3,3,2,2,3,2,3,3,4,3,3,3,3,2,2,3,2,3,2,2,2,3,2,2,2,2,2,4
340,23.0,2021,管理,2,2,3,2,2,2.33,1.7,2.0,1.56,2.3,2.2,2.23,0,0,0.0,3,20,240.0,7,40,924.0,1164.0,10,2,600.0,走路，慢跑，瑜伽,2,2,2,1,1,3,2,2,1,2,2,3,3,3,3,2,2,2,2,2,4,2,3,2,2,2,2,2,3,3,3,2,3,4,3,2,2,2,2,2,3,2,2,3,2,1,1,2,3,2,1,2,2,2,2,1,2,1,2,3,3,4
341,23.0,2021,管理,1,2,3,3,1,2.08,1.9,1.91,1.89,2.6,1.9,2.26,1,30,240.0,2,30,240.0,4,15,198.0,678.0,7,2,200.0,羽毛球,3,1,2,2,1,2,2,2,2,1,1,2,3,2,2,3,3,2,2,2,3,2,2,2,2,3,3,2,2,3,3,2,1,4,3,2,1,1,2,2,3,2,3,3,2,3,3,2,1,2,2,3,1,3,2,4,2,3,2,3,3,3
343,21.0,2021级,管理,2,2,3,3,2,3.0,2.4,2.45,2.11,3.0,2.9,2.94,0,0,0.0,3,30,360.0,5,40,660.0,1020.0,8,2,480.0,健身操,3,2,3,1,2,3,3,3,3,3,2,2,2,3,3,2,2,3,2,3,5,4,3,3,3,2,3,3,2,4,3,2,2,5,4,3,4,2,3,3,4,2,4,4,4,4,2,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3
344,22.0,2021,管理,2,1,3,3,1,2.75,2.6,2.73,2.67,2.7,2.7,2.98,2,30,480.0,0,0,0.0,7,30,693.0,1173.0,9,2,480.0,跑步,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
345,22.0,2021,管理,2,2,2,2,2,2.0,2.3,2.36,1.78,2.5,2.3,2.42,0,0,0.0,7,30,840.0,5,30,495.0,1335.0,12,2,480.0,跑步,2,2,2,1,3,1,2,2,3,1,1,3,3,2,2,2,3,1,3,3,3,3,1,2,3,3,2,3,3,3,5,3,2,4,3,3,1,1,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,2,1,3,2,3,3,3,2,2
346,18.0,2020,理,1,2,3,3,2,2.08,1.9,2.0,2.0,2.0,1.8,2.18,3,30,720.0,3,20,240.0,5,20,330.0,1290.0,11,2,480.0,跑步,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,4,2,2,2,3,2,2,3,3,2,2,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2
347,19.0,大二,工,1,2,3,2,2,2.58,2.7,2.82,2.56,3.3,2.5,3.02,0,0,0.0,0,0,0.0,7,40,924.0,924.0,7,2,240.0,走路,5,3,3,3,3,4,3,2,3,2,2,3,2,3,3,4,4,4,4,2,4,2,2,2,2,3,4,4,4,2,4,3,3,4,4,4,3,2,3,4,3,3,2,3,2,2,3,3,2,3,2,3,2,4,2,4,3,4,2,3,3,4
348,24.0,研二,工,1,1,2,2,1,1.92,1.8,1.55,2.0,2.3,1.7,2.08,3,30,720.0,2,30,240.0,7,30,693.0,1653.0,12,3,400.0,篮球，足球,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,3,2,2,2,2,2,2,2,3,3,1,1,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,3,2,3,2,2,1,2,3,3
349,23.0,2021级,管理,2,1,4,3,2,2.83,2.1,1.82,2.67,2.1,3.1,2.74,0,0,0.0,2,30,240.0,5,30,495.0,735.0,7,2,480.0,走路,4,3,3,1,2,3,3,4,4,1,1,1,3,3,3,2,3,4,4,4,3,4,3,3,3,4,2,3,4,2,3,1,2,3,4,3,3,2,3,3,4,1,3,3,1,2,4,3,3,4,2,2,2,2,2,2,2,2,2,4,4,2
350,23.0,2021级,管理,2,1,4,2,2,2.33,2.2,2.0,2.11,2.0,1.9,2.4,0,0,0.0,2,30,240.0,4,15,198.0,438.0,6,2,480.0,走路,4,2,4,2,3,3,2,3,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,4,2,2,3,3,2,2,2,2,3,2,2,3,3,2,2,3,3,2,3,3,3,2,2,2,1,2,2,2,2,2,3
351,19.0,大二,理,2,2,3,3,1,1.17,1.6,1.82,1.44,2.3,1.8,1.85,2,40,640.0,7,30,840.0,7,40,924.0,2404.0,16,2,420.0,跳操,3,2,2,1,1,1,2,1,3,1,1,1,1,1,2,4,2,4,1,1,3,3,1,2,2,1,3,3,1,1,3,2,3,2,1,3,2,1,2,2,4,2,1,1,1,1,1,3,1,1,1,2,2,2,2,4,2,1,2,1,1,3
352,19.0,20,工,1,2,2,3,1,1.67,1.3,1.73,1.67,1.4,1.5,1.74,3,30,720.0,2,30,240.0,5,20,330.0,1290.0,10,2,300.0,篮球,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,2,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,2,2,2,1,2,1,1,1,1
353,20.0,2020级,工,2,2,3,3,2,1.75,1.8,1.82,2.0,1.9,1.7,2.0,0,0,0.0,7,30,840.0,7,30,693.0,1533.0,14,2,540.0,跳绳，走路,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
354,23.0,2016级,工,2,1,3,3,2,1.92,1.6,1.55,1.89,1.3,2.2,1.97,0,0,0.0,2,30,240.0,7,30,693.0,933.0,9,2,480.0,羽毛球，跑步,2,2,2,2,1,2,2,3,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,3,2,2,2,1,1,3,2,1,3,1,2,3,2,2,3,2,1,2,1,2,1,2,1,2,4,4,3
355,25.0,2019,工,1,1,3,2,1,2.0,1.7,2.27,2.0,2.0,1.7,2.16,2,120,1920.0,2,180,1440.0,5,30,495.0,3855.0,9,3,300.0,乒乓球，羽毛球，篮球,3,2,2,1,1,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,2,2,2,2,2,4,3,2,3,2,1,2,3,3,2,2,2
356,20.0,大三,管理,1,1,3,4,3,3.67,2.9,3.27,2.67,2.5,3.3,3.42,0,0,0.0,0,0,0.0,1,60,198.0,198.0,1,1,480.0,散步,5,3,4,2,2,4,3,3,3,3,3,4,3,3,4,3,4,4,3,5,3,4,4,5,4,4,2,2,5,5,5,2,3,4,4,3,4,3,3,4,4,2,4,5,2,4,2,4,5,4,3,3,4,3,3,1,2,4,4,2,2,4
357,20.0,2020,工,1,1,3,3,2,2.58,2.0,2.0,2.22,2.0,2.1,2.4,1,30,240.0,3,30,360.0,7,60,1386.0,1986.0,11,2,300.0,跑步,5,4,3,2,2,3,2,2,2,1,1,1,2,2,3,3,3,2,3,3,2,3,2,3,2,4,2,2,3,3,3,2,2,4,3,2,2,2,2,2,2,2,3,3,3,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2
360,19.0,大二,管理,1,1,4,3,1,2.5,2.3,2.36,2.33,2.3,2.8,2.68,6,40,1920.0,0,0,0.0,7,40,924.0,2844.0,13,3,300.0,跑步,2,2,3,2,2,3,3,2,4,2,2,2,2,2,3,2,3,3,3,2,3,3,2,2,3,2,2,3,3,3,3,2,3,3,3,3,2,2,1,2,4,3,2,4,3,3,3,3,4,4,3,2,2,2,2,3,3,3,3,4,4,3
362,23.0,研二,管理,2,2,2,2,1,1.25,1.8,2.0,2.22,2.1,1.5,2.02,4,30,960.0,1,40,160.0,6,60,1188.0,2308.0,11,3,480.0,跑步,3,1,2,2,2,1,2,1,3,4,3,3,1,1,1,3,2,2,3,1,1,1,1,1,2,2,3,3,3,1,2,2,2,2,1,1,1,3,2,2,2,2,1,2,1,1,2,2,2,3,2,2,2,3,3,3,3,3,2,2,2,3
363,22.0,2021,管理,2,2,2,3,2,2.5,2.5,2.09,2.33,2.7,2.4,2.65,0,0,0.0,0,0,0.0,7,60,1386.0,1386.0,7,2,480.0,瑜伽,3,3,3,3,2,2,2,3,2,1,2,2,2,2,3,2,3,2,3,3,4,2,2,3,2,3,4,3,2,3,3,2,1,3,3,3,2,3,3,3,3,3,3,4,4,4,3,3,2,3,2,3,2,3,2,2,3,2,2,3,3,3
364,23.0,2050,工,2,1,3,2,2,3.08,2.6,2.45,2.78,2.7,2.9,3.05,0,0,0.0,4,20,320.0,0,0,0.0,320.0,4,1,480.0,打羽毛球,3,2,4,2,2,3,2,3,2,2,1,3,4,4,4,3,3,4,4,3,2,3,4,3,2,4,2,3,4,3,4,3,3,4,5,2,3,1,3,4,3,2,3,4,2,3,4,4,3,4,3,3,2,3,2,3,3,2,3,4,5,4
365,22.0,2021,管理,2,2,3,2,1,2.0,2.7,2.45,2.56,2.4,2.7,2.77,0,0,0.0,2,30,240.0,3,40,396.0,636.0,5,2,300.0,羽毛球、篮球,5,2,3,3,2,1,2,2,3,3,3,3,4,1,3,2,3,1,4,2,3,4,2,4,4,4,3,2,2,3,3,3,2,4,2,3,4,3,3,3,3,2,3,2,2,3,4,4,2,2,2,3,3,3,2,2,3,3,2,3,4,2
366,24.0,研三,教育,2,1,3,2,1,2.5,1.8,2.0,1.56,1.8,1.9,2.18,0,0,0.0,7,30,840.0,7,40,924.0,1764.0,14,2,600.0,乒乓球,3,2,2,2,2,3,2,2,2,1,1,3,4,3,2,2,3,2,1,2,2,2,2,2,2,2,2,3,2,1,4,2,1,3,4,2,2,2,1,2,2,2,2,4,2,2,2,2,2,5,2,1,2,2,2,1,1,2,2,2,3,3
367,23.0,2020,管理,2,1,3,3,2,2.25,2.2,2.18,2.33,2.4,1.9,2.45,0,0,0.0,7,20,560.0,7,60,1386.0,1946.0,14,2,300.0,学习,3,2,3,2,2,3,2,2,2,2,2,2,3,3,2,3,2,3,3,3,2,2,2,2,2,3,3,3,3,2,3,2,2,2,3,2,2,3,3,2,2,3,2,3,2,3,3,3,2,3,2,2,2,3,2,3,2,3,3,2,2,3
368,22.0,2021级,管理,2,2,3,3,1,2.5,2.5,1.91,1.89,2.3,2.0,2.39,2,40,640.0,3,50,600.0,7,60,1386.0,2626.0,12,2,300.0,跳绳,3,2,2,2,3,4,3,2,2,1,1,2,2,2,3,2,2,3,3,3,4,3,2,3,2,2,3,2,3,3,4,3,3,4,3,2,1,1,2,3,2,2,3,2,2,3,3,3,2,3,2,3,1,2,1,1,2,3,1,2,2,3
369,22.0,2021,管理,2,2,3,3,1,2.0,1.9,1.91,1.89,2.0,2.0,2.16,3,15,360.0,5,15,300.0,7,120,2772.0,3432.0,15,3,500.0,跑步，跳绳,3,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,2,2,2,2,2,2,2,3,2,3,3,3,2,3,2,2,2,3,2,2,2,2,2,2,3,2
371,23.0,2021,管理,2,2,3,3,1,2.83,2.1,2.36,2.33,2.5,2.9,2.76,0,0,0.0,5,60,1200.0,7,60,1386.0,2586.0,12,2,720.0,夜跑,4,3,2,1,1,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,4,4,4,4,4,2,2,3,4,3,1,2,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,2,3,3,3,1,1,2,3,2,3,4,4
373,18.0,2020级,管理,2,2,3,2,1,2.08,2.0,2.09,2.0,2.4,1.8,2.32,7,30,1680.0,7,70,1960.0,7,50,1155.0,4795.0,21,3,480.0,舞蹈,3,2,3,2,2,1,2,2,2,3,2,2,3,2,3,2,3,3,3,2,3,2,2,2,2,2,3,2,2,3,3,2,3,3,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,3,2,3,2,3,2,3,2,2,2,2,2,3
376,25.0,2020,工,1,1,4,3,2,2.08,1.8,1.18,2.11,2.1,2.1,2.11,1,120,960.0,2,60,480.0,7,40,924.0,2364.0,10,2,480.0,羽毛球，跑步,3,1,3,1,1,3,1,2,2,1,1,1,3,3,3,1,2,2,2,2,3,3,3,3,2,3,3,3,3,3,3,1,1,3,3,3,1,3,3,3,2,3,1,2,1,1,3,3,3,2,2,1,1,2,2,1,2,1,1,2,2,2
377,22.0,2021级,管理,2,2,4,2,1,2.25,1.8,1.73,1.67,1.9,1.7,2.06,3,20,480.0,7,20,560.0,7,40,924.0,1964.0,17,3,420.0,打羽毛球,3,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,1,2,2,3,2,2,3,2,2,2,2,2,4,2,2,1,2,2,2,2,2,1,2,2,2
380,19.0,20,工,1,2,3,3,1,1.83,1.8,1.82,1.78,1.8,1.8,2.02,0,0,0.0,2,60,480.0,7,40,924.0,1404.0,9,2,300.0,羽毛球,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
381,22.0,2021,管理,1,1,3,2,2,1.92,1.9,1.82,1.89,2.2,1.7,2.11,2,30,480.0,5,30,600.0,7,50,1155.0,2235.0,14,2,420.0,跑步,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,3,2,2,1,2,2,4,2,2,2,2,2,2
382,24.0,研三,管理,2,2,3,3,2,2.42,2.0,2.0,2.33,2.3,2.3,2.47,0,0,0.0,2,30,240.0,0,0,0.0,240.0,2,1,480.0,散步，慢跑,4,2,2,2,2,3,2,2,2,2,2,2,3,3,2,2,2,3,3,2,2,3,2,3,2,3,3,3,3,3,3,2,3,3,3,2,2,2,3,2,3,2,2,3,2,2,3,2,3,3,2,2,2,2,2,3,3,2,2,3,3,3
